889.95	74311.27281906719	88985.27524021034	91083.48878318141	91235.94670544985	90882.96417780315	91834.81641889612	91770.6754509019	91776.14377259371	91762.53362026416	89897.22496608217	87741.30262827361	89478.33622898399	89917.81501650579	89454.52312591937	88364.35199499127	90387.2296810785	91297.85008472839	90881.46087232338	91471.50588011305	91434.63796232507	91100.89482423053	90685.28027795818	91002.3634997607	90171.86626343825	90934.81536365571	91681.34889260957	91042.11069332504	89676.77132366605	91461.2415209933	91039.41825011907	91920.37527743942	90846.51653977821	90817.73674924503	90454.92039124374	89515.86027284495	89983.6255682913	90427.56121461785	89754.3690779239	91972.68444587865	92129.8726938574	90939.16871921974	91837.18933093532	92598.40850833242	92190.10430987833	92070.56007717595	92169.93136489934	92027.52112452447	92728.86184389712	92278.33806971503	92985.73220859747	92806.62006902837	93632.02338931894	94776.46769573507	93499.79409173566	93798.09094898324	94039.6456929345	93944.92606708678	94005.94696979121	93544.29184964726	93961.9635000053	94087.02931351459	95185.9196219605	95745.6030531746	95868.66119019478	97140.77563202856	97742.37177803487	95461.00191647737	97623.51432811054	97231.325935233	97213.32500341552	96830.2223988835	97098.80342512952	97321.29958403338	98991.05947991567	98585.52670270397	99377.99776740883	99107.33718600955	100053.59295967538	100336.26608371885	99383.77853942403	104872.30491365003	105141.6083527747	105441.15129695671	105525.36506299052	104576.11167373198	105683.36905767297	103903.48251613266	102145.81140627571	105084.29431883515	102655.46791779125	102467.36956084533	103295.70544792817	102469.71151936718	108664.08972176854	110406.85419249468	109251.084339978	108283.81688543472	107497.6155478891	107446.21161057173	107633.99395358477	104064.09968639523	106118.91586681387	105392.32306158473	105405.33436145465	104157.09802666087	105221.44028238545	109287.46140404472	107246.43194364166	111493.70432169473	111897.65520024653	112029.37399949055	111450.77594007908	111449.7129461652	110910.76889085417	112916.1286070939	107601.88510544914	108147.11696648966	108565.85888041415	107409.52884751944	113911.18864756975	114319.31706860708	114667.7171293294	114910.4438807997	111697.76057447294	111472.58495254736	111441.32153165314	111855.68842755212	113040.62319036247	110013.54680381568	110912.74222666396	110328.9655663322	109806.99058811221	119171.453970793	120559.52799477961	120559.50721819286	120735.91873574357	121915.54203489778	121281.24819477348	121547.74956276834	120344.0327587414	119833.42956428984	113899.07256326628	114978.38681105008	113934.64742943575	113132.46642010992	119293.63807811642	121077.05247591346	122425.40770645103	124449.41779186609	124778.80707435105	124989.29801295839	126065.92016409803	125850.31814008472	125025.50274715615	120656.5378137715	122423.00094523343	116559.82963883315	114297.1711555014	124386.76770407052	127420.488104701	127246.22245776735	127916.94738073804	127760.63640112367	127165.12842476793	127219.08622431768	128165.88248518933	127636.43702523099	122894.69087489818	79179.6430630342	596.75
889.85	74589.07392800378	88864.3737944443	91463.17645245475	90976.45698932637	90970.22728739912	91871.1412063264	92123.41053674853	91506.70677876339	91326.09743195644	89601.46453870698	87908.84458712905	89121.5349651726	89772.24109874057	89765.82249722719	88988.08940464276	90080.73531574487	92095.15702848535	91112.63875634337	91487.4829751493	91381.93496516682	91342.5657331268	90843.03876912362	90816.47214456396	90226.29524773578	91230.16572213119	91596.24361407144	91438.00900962792	89707.37602770595	91317.14796178821	90958.77507290381	92256.55779711696	91145.12223303775	90576.00693899339	90332.30186208923	89447.00533810953	89954.28549469695	90196.07533492587	89754.44276418714	91684.56446797255	92111.09823600353	90854.78645185092	91709.47997513805	92287.82954016134	92415.6342498103	92396.82608980092	92430.98617114441	91662.610280212	92524.89357082397	92818.01944051968	93102.37460067058	93190.24100427673	93787.53867022748	95135.65125568584	93503.85422716787	93608.09574466119	94036.69734809811	94172.9446483491	94056.4140491026	93678.72552989345	94071.29730427687	94343.81522927264	94823.03230905198	96354.60745392482	96021.83840469006	96699.5502155065	98022.03602746854	95577.03935302453	97671.96715525455	96855.0161992498	97330.4710914039	96750.77302657369	97155.90669611815	97300.64900288841	98740.9354558026	98510.68733510075	99455.8332786171	99125.3665372954	99972.49393108666	99791.3641072603	99395.92387734109	104433.67934207364	104850.67603186605	104930.88384062215	105782.29555234133	104714.32848492691	105504.85183848343	103555.59320395962	101750.73672517948	105228.64530984694	102170.91526001792	102866.02308499622	102807.69381200454	102545.56032206317	109417.00082915998	109714.94203611839	108642.5627377512	108291.12267339154	107902.54383215864	107299.34687445061	108000.44765744352	103922.97075914721	105658.73239458456	105073.39943724974	105873.42575732816	104742.45421634846	105801.57515872405	109464.81316077609	107847.38877935757	111749.91707590256	111671.51191866833	111962.19381090195	111790.35219209327	111531.05518916246	111463.33338894979	113409.62937462953	107064.42941370368	107991.55277622282	108796.12368668591	107803.159544102	113880.521695265	114228.57484844966	114494.74351667741	114344.15907567507	111226.57985222273	111555.95703922192	111299.03412800095	112303.66306374609	113238.00460034929	110211.74848148979	111130.23836007844	110669.28341167275	109855.50316738985	118725.70597438123	119654.71744680846	119654.90203723991	121056.69950200897	122047.56609272942	121143.5649081199	121830.25013925294	120164.90291342603	120059.93640066439	113716.5245568558	114664.73938706238	113776.78510307088	113155.33322067627	119452.95630529344	120993.01492456954	123287.67780046428	124314.44266269212	125147.65785438064	125495.84310570105	125951.41041488056	126586.40287344654	124380.37150001262	119970.65139473716	122932.96237058533	116100.34595398667	115122.3788864908	124525.11917433333	127241.62071410446	126397.50545581948	127157.60014396433	127672.84935370157	127569.65727061976	127016.93635883725	128205.11219363582	127959.67676432905	123214.63383581337	79312.92988290651	596.85
889.75	74652.54263887822	88801.1530301199	91493.22766021102	90931.92706536083	90972.8328666566	91849.941893455	91798.59973803587	91022.12777469598	91276.3234039614	89658.29081680623	87785.17916816875	89194.83796488492	90079.59015822361	89464.03603191787	88484.13088630019	90041.98861096452	91345.29274031823	91411.24482175178	91514.82955361357	91443.36125204411	91504.10992552218	90798.69994911704	90901.87131604641	90413.29573080811	91046.51053687432	91362.34722157393	90746.76202315687	89933.77621243882	91176.81008593687	91639.252276652	91784.37990022443	91548.1003271477	90580.42934304594	89934.53240248421	89337.0769777618	89835.66107297728	90302.26067578113	89980.92842073362	91474.2861162033	92071.52247337015	90855.1101418557	92191.29560484245	92444.14093313435	92541.04948472916	92418.58300253077	92296.49397903458	92229.19974077	92266.25919750668	92283.40971314567	92811.82112427574	92796.65686628903	93883.11892497879	95363.80059437179	93635.84495253305	93927.59725957717	93774.81852230986	93721.5323607383	93890.117061774	93803.69015174796	94350.64125542663	93923.70949019789	95222.46244943998	96705.26223185372	95323.15561941495	96975.88383723513	98238.99861603457	96082.18013096158	97494.5329669249	96391.39724518129	97480.36617259184	96815.67475117046	97267.31327400806	97268.11633307605	98419.69374551663	99120.20869836249	100282.21563866369	98819.65625210504	100046.68621814848	99750.95493926284	99672.24902921883	104638.2513431345	105261.46599183515	104867.65530379824	105586.43068722548	104864.91244490203	105096.67047343582	103640.25865437184	102020.50736529691	105057.1432637443	102512.32813120731	103033.67758549625	103055.03254785339	102471.92570536627	109352.29885972071	109469.83255249102	108193.96384546727	107799.69193594773	107891.87227700677	107296.02411494186	107911.30250235126	104446.85500587542	105896.24839933912	105364.76230325962	105322.87887947411	104834.41416669062	105261.13399111431	109738.28663150415	108018.9335626486	111781.68164334956	111591.11884700383	112085.08263518347	111316.8266750958	111619.19433327936	111708.34318199262	113450.68069374442	107118.36617841382	107969.2932779907	108703.78090470667	107552.32866265136	113302.10510743158	114229.30906103451	114124.68318885598	114925.5042312852	112591.2052213786	111747.1364262361	111260.64452649097	112370.53251379309	113567.0599316986	109368.94177873035	111299.39551858205	111058.56523771581	109967.48503555286	119361.39028628748	119798.98812820566	119799.37810302756	120516.17182829976	122214.96422609134	120864.22181657565	122940.28852558798	120400.6899988279	120285.68497836233	113762.15092633068	114424.07567440868	114257.19213665601	113079.3715110743	119337.1082601455	121652.83842067393	123097.56414486963	124501.39742761338	124768.89000056784	125222.14340912359	125686.48224730302	125710.97855510526	124934.00093723334	119678.13791217029	122735.34318651095	115818.19620334124	115139.33990923836	123991.39083747203	126944.12751614873	126618.62628730886	127648.25293870308	127500.39275542871	127955.87897007473	127280.99990498845	127587.4206269287	126840.18614579711	122110.18787063411	79520.67547072172	596.95
889.65	74586.88862272532	88860.27301938899	90932.50868344006	91047.19435472571	90991.46508227922	91906.663910512	91717.4538637967	91247.33248975546	91698.44781186566	89772.27634490663	87612.66180358318	89170.426061045	90089.22762897957	88897.78546290418	88398.92777356782	90193.88242839853	90853.09406527336	91747.99579718246	91274.93594431749	91211.38605182161	91372.42393023454	90937.1062472209	90597.55040734728	90582.72064705679	91081.45620546934	91833.00593430067	90887.77246392649	89697.31291216552	91150.12762224447	91543.69798996046	92110.76211557363	91318.01135243855	90786.33259290608	90353.39054583601	89227.83562559693	89831.44823512224	89911.1760692313	90103.68858394699	92147.13412851584	92325.87314142307	91340.940821665	91542.10014904101	92253.58434816927	92184.87174445423	92393.63134563109	92569.7614189697	92134.14623687946	92323.28775418033	91927.80981800817	93219.5481001191	92852.1673930605	94368.72549534327	94758.92924593682	92963.02690287303	93659.29952566474	93849.62004748672	93402.2846372244	94102.06034097007	94002.89224909458	94203.00078779782	94375.5238304844	95235.61647802727	96459.0581239461	95438.08767825572	97357.95714414965	97518.14278272001	96222.90648945652	98032.47270074699	96571.44851042514	97086.58198536083	97072.15181137851	97223.76439837525	97689.37601455864	98661.44848923758	99078.34623415435	99879.68189078067	98760.60925623073	100283.42977400261	99758.25603621682	99336.1489400447	105024.8125838394	105399.09881828159	104978.42146417973	105413.99920734967	105052.59354494991	105368.76217130409	103806.41512616524	101513.44167616972	104913.62379862026	102187.43619949817	102905.16762035452	102924.068705098	102730.21078723462	109196.1951730743	109785.96560158454	108095.77998059794	108544.46564220921	107670.55137131705	107069.48740771956	107456.94730746726	104927.6504843987	105764.65071052057	105467.72010189875	105565.23840787238	104856.54899329945	105132.70403593777	109069.52340665634	108046.42653710567	111664.09348160017	111967.28414252761	111570.37492986735	111339.8206481985	111692.44527418428	111469.69653467035	112928.69975441086	107322.7948686818	108009.58375684611	108310.00549532425	106686.18736483465	113429.18244610033	113901.35734597637	114113.39200967086	115121.32140947948	112966.37644917588	111937.55658633268	111504.06889521955	112033.4032467285	113466.30635404796	109891.33661605287	111029.22818350018	110996.578601721	109748.098149651	119311.35457510327	119767.53110925078	119767.2933282739	120646.74456047783	121352.11695010817	121655.67571391794	122192.55988351426	120318.98579335355	119053.02669034076	113464.33614055325	113964.3720702819	113257.49788047608	112909.18055833451	120426.09842054387	121722.71774823822	123167.03287555945	124563.00285588787	124477.30835599458	125196.4654202871	125511.6460734015	125781.49973655403	125582.87727879632	119873.5282904179	122493.22094512153	116342.65456170987	115178.35162521746	124070.92207850282	127223.15392256492	126875.83156631693	128015.49827685875	127826.58637755935	127639.9945989052	127307.09829446874	127893.38410620611	126858.3072852087	122338.73637737996	79257.06858311282	597.05
889.55	74294.35375308168	89001.88110172487	91044.58765374719	90806.48558883955	91345.46896501322	91601.724132089	92024.72924382369	91557.40632233172	91173.41118637806	89443.91725484784	88063.21972634128	89943.1385453772	90326.41467344003	89003.76264973986	88724.52126434572	90256.7631976585	91526.21933223314	91656.75620721179	91265.41510171325	91571.16417684044	91230.98188405824	90881.1557644751	91112.67104788602	90306.01792697242	90860.15550987511	91268.44689887624	91511.90506724532	89344.77201397561	91261.80433476371	91667.95174772701	91902.68070253344	91171.83453770443	90900.02721534974	90118.62019633375	89502.26419701471	89991.16729752978	90123.7118504306	89962.1120215629	91733.79597568011	92241.44799177842	91329.44667746898	91438.16767948563	92200.83901486544	91974.9488225539	92185.40553627489	92492.0970575376	91835.1837055224	91843.01736298809	92173.8596735419	92718.1923602197	92387.75993440517	94270.83387098499	95044.63647985077	92984.16475870473	93848.76282106499	94155.98271481473	93709.63704120794	94217.22997620403	93776.41316177967	93992.05115419017	93914.43001557069	94821.3164053846	95621.69417915826	95581.57520666625	96614.40033802691	97985.72494943086	95696.73437492571	97408.54894654569	97101.60488796604	97236.8414592829	96979.44994230452	96882.42863257723	97439.73877348349	98449.3221094422	99133.44665327645	99571.99193289762	98408.85152996212	100489.4255553	100079.89270247081	99055.34862141742	104880.17802986299	105460.57617915275	105063.21682093038	106194.42428088834	105185.63400823835	105139.36974458308	103170.70639125213	101900.8190398226	105264.56573245925	102103.41857777291	102327.64570958541	103168.53444989646	101998.72716813863	109002.09901290914	110262.41030880474	107849.95009322547	108239.96944367849	107812.76096709387	106851.1437050343	107616.30142573274	104374.2546180242	105879.01663108767	105590.62441397246	105478.35075742757	104810.63322248212	105224.9903397439	109675.11284302863	108232.20166192605	111499.01174352832	111847.62433105567	112001.50250149891	111382.45077655867	111621.24797152534	111497.47461478272	112528.63921986647	107247.47842914039	107577.18553491906	108239.77267249656	107089.84496422815	113892.00513319013	114370.94700061923	114576.5131059183	114836.37397052681	112027.03392824487	111227.38476845545	111786.03104912756	112830.27429847895	113231.90651512981	109741.2575519344	111649.40488576633	110980.88007841131	109431.04688698844	119108.70102189337	120225.62652029254	120226.46829422895	120812.23631701483	121329.07624882157	121138.44733205518	121940.00031290692	119961.70396818659	119252.58918235586	113821.27119591826	114034.27949836048	112733.74106582472	113179.88964872123	119766.15985344854	121299.26978051718	122563.45034369934	123989.31321503349	124644.3648719226	125421.8899370187	125187.41840369497	125036.57056781377	124624.72134324102	120276.24457646598	123006.49979586201	116651.66381883268	114895.8596635139	124061.34973296877	127016.57434176843	127236.81596536709	127871.62351454282	127732.99119134771	127784.01485388944	127380.16971240766	127457.79609852827	127286.50623706734	122271.56293438862	79360.1490754344	597.15
889.45	74324.39718781116	88862.72793383489	91420.89619444672	90796.5311976209	91288.73625053863	91849.5583791726	91787.73136622082	91906.28384296146	91302.27726439279	89770.23514408297	87897.73554713247	89269.280577966	90311.27591448299	89194.1039168075	89012.17630896762	89772.31777855639	91519.40195633766	91278.59786759858	90948.0398823938	91510.51836809007	91458.70607892226	90638.84616584783	91061.56324643153	90444.50308523707	90952.22653175639	91604.03971912654	91247.895431956	89830.99039248734	91724.59446086519	91169.89404494553	92148.103707864	91244.30539585784	90468.63053118934	90410.36979097988	89879.33980807976	89794.38856736556	89989.79082522774	89823.67568855037	92026.40667888688	91893.34247445546	91025.0734785349	91619.23211876521	92148.96123345755	92032.08150070818	91864.13021040263	92350.26313229145	92101.12534438992	92465.10414982999	92534.59581365691	92586.3048783363	93159.19015361788	94341.50554993328	95116.65130537101	92636.21421062465	93970.7383652769	93550.0451176485	93958.85122508324	94658.2375682862	93968.16939231603	93837.37893272306	94349.31329780718	94933.82489593251	95758.75889199812	95597.50333918663	96259.2877124183	97652.86703907019	95845.38286194374	96960.49171920189	97098.86968561525	96886.28513223545	96915.81307182112	97244.23405085526	97195.75585978481	98240.22316412213	99306.28314196668	99782.20898215512	99037.6949870825	100011.64196957502	100105.9482814673	99433.66153979731	104509.96271842875	105228.75399340263	104905.57867522548	106097.87105147251	104976.1638146621	105630.65303882147	103082.16719653613	101875.44602599058	105428.18181736846	102372.63712339605	102696.78185260687	103274.58175731568	101788.13475434984	108566.89762922614	109499.75232268062	108159.96896565815	107983.88369516908	107347.2732808141	106822.13626542123	108077.80622868595	104108.47909885675	105831.7700806152	105626.48757214897	105269.66409918135	104636.6065596744	105174.01354265709	109588.73999007794	108296.43210420223	111324.0664835984	112020.19952021324	112291.86399709385	111072.57859517117	111905.22125240343	111682.10627040746	113257.8905961729	106960.13182052315	107860.43478956485	108264.26295860813	106665.82918711253	114213.18029978841	114076.07275576162	114382.24520477768	114662.51996798854	112697.25994804861	111353.59603780645	111960.49773634855	112795.49657879706	112805.57270338762	110074.92239971248	111037.49120506871	110705.81721713507	108996.58189685801	119121.00684443707	120439.42378699644	120440.47100694553	121005.274237358	121818.13043123415	121220.05845901195	122094.4006700322	120267.80479839674	119532.89194248401	114018.97260763867	114259.19775457677	113004.65914193864	112347.91096661007	119435.5180355416	121544.49578859431	123108.38259852436	124124.77239316105	124780.72739555428	125330.0413277885	125367.18898897874	125663.80366132419	124945.79477534218	120270.6725520718	122419.77665942429	116779.2869610389	114793.85195020189	124313.15613504116	127042.55602820769	126944.55645393253	127529.63273404978	127464.88649273402	127544.76361995716	127071.22390002225	127592.15776935745	126947.6219848085	121864.81302867977	79036.93057801407	597.25
889.35	74648.05857819205	88586.40386470422	91201.71733360988	91296.07389531733	91124.9588027017	91956.05850993791	91946.18558634039	91793.10263341434	91203.54840718498	89588.82665709298	87332.49178297048	89721.64454659015	90323.54141065915	89507.65801971446	88759.68770142797	89682.59838233577	91710.59553538676	91260.12508612717	91409.1505240611	90762.0568211739	90859.57963487222	90925.4278357396	91303.96551557897	90522.89102671514	91019.92674481815	91576.39549119865	91019.80737689997	89680.90373092561	91637.78924784981	91259.91629971306	92625.11617418396	91321.06313930001	90293.73385108395	90655.7861300463	89498.86407029747	89999.35995702691	89855.60461278819	89373.93643767649	91823.51120525578	91843.06433727426	90630.77800707829	91724.66252192407	91401.90043429706	92428.10835597232	92260.77576877925	92772.57519344261	92309.89967415367	92313.23652043389	92441.378140415	92523.30994702449	92847.55379686532	94144.62231842695	95388.3822880935	92807.39053532867	94139.54922042596	93870.0704311545	93775.0758364791	94292.15279100381	93332.01856499324	94040.27996074762	94427.88722714865	95113.9860449248	96015.4363965949	95949.84219796986	96268.24226597925	97960.11896995503	95768.75829334864	97256.83689386408	96798.98118162749	97289.100919292	97252.06682061256	97154.65300234941	96830.74528548341	98231.83246167884	98800.08219729931	99537.93222312556	98836.37933537072	99872.37177072224	99841.86151012484	99328.87240354701	104719.97021979216	104619.10300465916	105084.19133769665	105283.61335115616	105012.1578211487	105231.04328867438	103577.97285972317	102272.65640482586	105075.47622028095	102537.4784883449	102640.26186696319	102653.60089055038	101747.13254629645	109159.15791110223	109227.23452442522	108528.82616884461	107886.48342729754	107661.05692142082	107221.63231451802	107684.28791823328	104379.68414772229	105731.92727374382	105901.87540428856	105529.93049970621	104791.74340522393	104838.07288866103	109581.31880657119	107845.04717373881	112240.06514469956	111756.65972576331	112323.98481320507	111205.14645957257	111530.18310833005	111688.39656103546	113510.67263064481	106504.68529937917	107535.63539429015	108462.55756531381	106835.4140448092	113796.53525888005	114460.140837794	113835.4053245289	114152.77245128203	112150.18069929001	111760.56465581726	111687.37466994674	112614.428321788	113133.77996476775	109990.26116913567	110712.3984129097	110381.48576328496	109194.69602467422	119124.11412195158	120566.65673796296	120567.07626914384	121048.0648577473	120983.18940328751	121671.95697993645	121946.90950841918	120165.7689538974	119447.85905636124	113558.00846220173	113973.39482856035	113272.26475281324	112563.02657946161	119401.52103755916	121079.10644602009	122586.83584157133	123907.99316590985	124473.91923422307	125545.07927114928	124984.1521080135	126669.87039647538	124690.30405495856	120093.67853702173	122195.63221927694	116294.70966379675	114367.28902547761	123693.09381556785	126943.68266132516	126975.76552837854	128102.95214271497	127027.1769617013	127360.34146857492	127200.78482867379	127640.57351754478	127498.876939731	121904.52945456436	79180.93758292591	597.35
889.25	74852.226005016	89482.11494843035	91088.82967845815	91028.30089571052	91473.5924531087	92556.5681743519	91784.85868815656	91542.35266714994	91379.79384757284	89784.23838732153	87306.07944289145	89591.69351930013	89957.57060111471	89593.70609433671	88818.65431619309	90170.5838646682	91026.75898033711	91106.73156218584	90933.52055604201	91080.9081233265	91528.34366357939	91113.1628502312	91085.44445994547	90282.26436199993	90928.13147238204	91272.94932313454	91263.27031268505	90049.19919319206	91509.30773464273	91471.89732172633	92459.65583573696	91198.27087223576	90243.30797763426	90286.65439421892	89238.98617570117	89915.65835890833	89714.98262428296	89659.2882142241	91523.96070365499	91714.04660907414	90970.24912544133	91329.13943565264	91723.95791347747	92480.48555714509	92459.40370396565	93023.98798301411	92393.51010733013	91963.35227232	92554.07774769152	92586.94613604412	92820.38489207749	93691.5701455784	95486.73967424483	92982.05189040731	94171.17124062979	93837.68372248947	93586.24461513844	93953.63711028118	93647.27149632247	93815.30316789055	93773.55904580807	95303.19173995673	95785.91671966425	96050.78748866495	96685.91468175792	97502.51834245744	95802.55639408655	97429.82463834257	96323.19174689255	97069.36362827686	97555.24570215188	97336.07862909109	97497.79245553687	97943.91430347611	98795.16220948573	100279.85903370279	98591.04541393335	100498.61059885442	100180.5665851641	99194.02580484911	104523.28787884733	104598.89985334172	105435.02365286743	105279.39453014522	105227.72517506446	105590.1191454623	103535.78132932432	102645.78024054429	105056.87069452723	102179.27348326995	102368.91925784844	102590.74179797864	102264.78389454534	108869.75101568075	109376.98435481174	108366.4891733478	108515.70938346621	107883.85609409779	106634.55859962462	107848.10185484034	104333.00377304044	105115.98207001296	105556.97945992526	105302.88447846689	104482.91872903488	104060.86410891051	109753.30303179962	108047.23403522816	111633.58116472844	111631.8699584423	112429.42844138919	111325.00832048904	112041.03986403247	111944.65724200333	113050.41582718136	107116.37530245759	108110.77247744572	107924.23559275316	107269.62963736517	113934.70081898301	114589.05570791956	114126.59067919379	114412.75226531764	112166.40706303535	111837.36046491157	112043.47075360283	112859.68575244975	112997.48783628651	109850.76315893602	111449.50154610566	110632.97767059955	108983.81642612239	119081.41312441633	120432.1771930512	120432.84319312146	121019.13086015647	121571.11258098365	121875.25843633414	122014.50020473862	119690.44359825086	119369.60027612273	113352.95444609474	114247.49346009085	113431.15139575093	112905.26176083306	120005.65952217035	121424.90392239748	122915.78214581305	123693.95369383766	123974.05346276127	125266.39475956632	125810.66636524994	126311.19701739983	124186.09979487494	120172.06353506052	122440.6241205987	116358.60800595833	114431.01967066935	123545.60675534359	126810.67284423109	126779.37836979429	128117.47076418421	126651.41496505564	128130.86890406368	127236.8267475056	128123.39522391533	127336.60482152861	122323.6492779894	79291.4183434791	597.45
889.15	74941.02027608611	88606.57807690182	91555.59532816651	90909.08410451381	91500.68491299714	92366.82341313794	91729.81093499424	91538.07445880053	91069.72299799488	89953.00860816512	87642.34141443053	89612.48220708943	90217.28242937283	89358.9586838051	88872.54886008124	90265.6330605227	91649.32248122839	91309.32168228792	90836.9507354447	91029.37167390723	91492.5383398261	91078.59092108917	91122.76356338916	90436.83978124082	91183.66660301175	90929.6138074301	90941.04611874717	90046.49299896434	91265.33666873441	91641.48048707905	92195.6708447149	91211.22548145194	90511.42770274996	90224.44568344756	89311.60201417122	89413.40635658224	90287.36134468415	89820.06138206138	91890.53072079962	92214.31274843248	91036.76494870125	91962.20440023784	92141.89814638617	92336.55902488584	92482.23311419759	92699.95945018239	92404.30332344586	92446.1043986735	92684.40713285671	93004.15729516062	92983.66490707335	94215.16057046011	95487.15540066056	93330.3237042901	94159.15546757147	94243.81872024773	93595.0105202284	93819.23155968815	94277.10177144395	94227.90902755482	94291.48461415467	95125.80009814134	95434.83954544492	95604.35122077788	96878.47780190443	97771.76595522145	95818.52953882373	97635.82019770319	96733.0231227137	97172.28986651023	97357.79091908007	96932.47440777694	97731.73608487459	98495.53160868953	98365.40741331002	100210.50276568915	98599.56383870753	100752.28065950234	100059.15131524974	99788.49947030313	104413.51266397534	104879.59427291517	105016.69328869926	103914.87240723034	104715.9332247702	105359.43653102832	103555.53915906991	101931.91601755511	105087.10444600038	101453.88293275116	102477.3690817457	102832.96386527552	102359.63411728988	108531.38232027412	109508.42929202548	108191.30844385801	107849.01940137183	107325.74719838232	107572.22486242343	107788.87239343637	104724.84912744186	105280.02290034504	105236.66287174614	105311.91127289558	104691.92775987292	105166.7369285663	109074.89099997174	107835.70044136174	111415.6788784817	111781.38577933739	112126.03266268638	111322.9462045298	111980.20513236975	111420.2951520376	113281.20307886925	107421.8752711771	108185.90658514935	107507.69951181466	107223.8854384605	113466.92495767189	114000.50540442503	114356.99094616776	114377.3361520792	111992.51985028788	111502.43021230403	111544.37467854162	112160.61324378321	112797.18948091017	110022.1992188676	111140.05875390448	110758.46618369993	109501.94464690433	118577.0617783887	119800.86753449935	119801.78003222148	120908.43439968314	121168.78702146806	121523.96678793641	121766.56142066898	119838.31529676353	119308.69146760364	113211.64078932491	114258.76831009117	113315.93803825587	113068.72048754485	119359.89845251023	121007.73958012517	123018.55275276255	123649.0683705665	124491.52282187644	124645.6045414695	125652.02767744947	125898.95306369815	124405.76539902746	120232.20363682028	121770.39211543885	115724.42236839536	114471.06030703278	123728.72398305249	126769.39499908521	126518.65424277278	127056.44315873004	127073.56460635392	127628.49827150187	127317.55856913606	128210.54274860505	127306.02559989846	122917.40430831193	79423.00142544234	597.55
889.05	74393.54161633876	88433.19246821477	90781.8270783759	90879.98921026954	91515.33154299953	91733.14991138094	91904.67403225736	91769.18659202437	90826.58801775954	89679.03562169925	87663.73878590134	89543.92338764314	89630.67147512546	89614.40246578412	88296.02411201784	90351.35730306234	91640.05811375129	91017.99412888914	90990.20594501779	91333.75275575194	91354.96704637121	91360.1872318375	90618.91200955113	90764.26136531618	91048.2444785733	91807.096509517	91268.19087981619	90219.65882843813	91513.88773286284	91410.350778166	92224.7086838667	91550.01185219882	90846.79621361311	90464.44917629845	88998.7173649813	90093.59682603033	90427.3451620703	89945.64653640846	91618.1913435305	92529.16813766927	90890.02845364384	91829.02409872606	92059.7582257276	92273.81094360293	92453.01538461832	92619.82408031187	91939.7602083284	92512.1082845875	92999.93468130026	93306.55635067144	93104.99562878537	93975.57248688869	95661.54774725006	92271.1724585238	93620.6047891416	94037.1015122926	93446.71524134674	94003.41472914307	93927.6110814604	93973.20943159984	94361.56222380222	95148.19951225967	96334.71237014722	95700.21969198374	96578.43752965357	97845.41889698812	95851.8143166313	97412.90306921124	96985.93660598127	97051.3065325028	97085.28937044014	97768.24543888509	97445.41777461102	98005.95527879173	98826.08461269124	99881.7413255845	98086.8036934541	100412.47156721867	99596.48991120448	99247.26399959199	104201.55892771523	105007.26839053485	105397.65769715341	104910.50229457069	104570.45380224915	105865.8573608094	103240.42624462997	101557.66205275051	104910.2391844718	101372.48876721734	102474.14276208336	102834.28970057754	101717.13549158502	108763.70179631255	110002.72859911321	108086.39526593185	108440.71969782517	107729.20689075028	106472.4248179839	107772.8591379158	104737.742434008	106098.98615964424	104800.40794837914	105280.65153168829	104620.79377773305	105500.21796808878	108885.6045472669	108064.4082050391	111288.11731606546	111491.1600180772	112055.70080714978	111205.6420443496	111986.3238675589	110813.90683297685	113086.40807152222	107705.77014534926	108284.48927551277	107963.23365110316	107566.47837819411	113560.80461240918	113731.9907360685	114111.60036583677	114156.72314440802	111429.67790130038	111622.23234434477	112248.16058658573	112635.7344393236	113106.11834327191	109381.68894432294	110964.1885947112	111052.07363215624	109461.02741692076	119063.71732659446	119469.75170811129	119470.07757583357	120309.1634997381	121945.30741843823	121310.91020838622	121898.02599879017	120433.03151005911	119621.7447066786	113572.08224093971	114374.11285810653	113740.1986159374	113050.90671340605	118863.11318980137	120701.78618801625	122649.04248479856	124021.69522736104	124682.23384247262	124556.7253310213	125509.11090120097	125767.64670972347	124619.59074677223	120092.66500475918	122093.27127506271	116120.86731568801	114159.8165270066	123758.15907410815	126725.31147964906	126248.95845224508	127232.91881753266	127922.4131216	127709.31848436783	127030.97754005305	127193.16480422992	126963.02545972462	121943.88020047905	79748.17290587349	597.65
